Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate
Dean,There are no comments available for this review,2024-03-14,5,United Kingdom,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-03-14,5,,,,False
Anonymous,There are no comments available for this review,2024-03-14,5,,,,False
camilla,There are no comments available for this review,2024-03-14,5,Italy,,family,False
Paul,Impressive from the outside and better inside. An amazing building.,2024-03-14,5,Spain,Helpful,a partner or spouse,False
Eduardo Ivan,There are no comments available for this review,2024-03-14,2,Mexico,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-03-14,2,,,,False
Uwe,"11.03., “low season” und tausende Menschen; um sich diese Kirche anzusehen, empfehle ich einen Tag mit schwerem Sturm und minus 10 Grad, wo sich keiner mehr auf die Straße traut, wenn man sich nicht wie im Fußballstadion fühlen will.",2024-03-14,2,Germany,Helpful,a partner or spouse,True
paptawun,There are no comments available for this review,2024-03-14,4,,,friends,False
Sandra,There are no comments available for this review,2024-03-14,5,,,solo,False
Lis,There are no comments available for this review,2024-03-13,5,United States,,family,False
Wilma,There are no comments available for this review,2024-03-13,5,Netherlands,,a partner or spouse,False
Régis,There are no comments available for this review,2024-03-13,5,France,,a partner or spouse,False
Ionela,There are no comments available for this review,2024-03-13,5,Romania,,family,False
Jeremy,There are no comments available for this review,2024-03-13,5,United Kingdom,,family,False
Brigida,"Fabuloso, obra arquitetónica maravilhosa, jogo de luzes incrível através dos vitrais. A não perder!",2024-03-13,5,Portugal,Helpful,family,True
Anonymous,There are no comments available for this review,2024-03-13,5,,,solo,False
Dirk,There are no comments available for this review,2024-03-13,5,Germany,,a partner or spouse,False
Annette,"Without a doubt visit this Cathedral.. it is a spectacular and timeless piece of architecture, and so much more .",2024-03-13,5,United Kingdom,Helpful,friends,False
Peter,There are no comments available for this review,2024-03-13,5,Netherlands,,a partner or spouse,False
Kristina,Tikrai verta pamatyti !!,2024-03-13,5,Lithuania,Helpful,family,True
Rafael,There are no comments available for this review,2024-03-13,5,Portugal,,family,False
Anonymous,There are no comments available for this review,2024-03-13,5,,,,False
Anonymous,There are no comments available for this review,2024-03-12,5,,,,False
David,"Fabulous, even better inside!",2024-03-12,5,United Kingdom,Helpful,a partner or spouse,False
Karina,There are no comments available for this review,2024-03-12,4,Slovakia,,a partner or spouse,False
Luigi,"Audioguida troppo stucchevole, voce non comunicativa, poco capace di prendere emotivamente l’ascoltatore.",2024-03-12,4,Italy,Helpful,a partner or spouse,True
Henning,There are no comments available for this review,2024-03-12,5,Denmark,,solo,False
Mariam,There are no comments available for this review,2024-03-12,5,Armenia,,family,False
Judit,There are no comments available for this review,2024-03-12,5,Hungary,,a partner or spouse,False
Ekaterina,There are no comments available for this review,2024-03-12,4,Germany,,friends,False
Anonymous,Je trouve la visite chère,2024-03-12,5,,Helpful,family,True
Fanni,There are no comments available for this review,2024-03-12,5,Hungary,,family,False
Anonymous,There are no comments available for this review,2024-03-11,5,,,,False
Alain,"La basilique est magnifique, impressionnante. L'endroit où se rendre avec le ticket pré-payé est très mal indiqué; je suis rentré sans le savoir avec un groupe... L'audio guide est en fait une application à télécharger sur smartphone; cela veut dire qu'il ne faut pas oublier de prendre des écouteurs... et il faut le demander à un des gardiens car aucune explications Il y avait un monde de fou",2024-03-11,4,Belgium,Helpful,solo,True
Anonymous,There are no comments available for this review,2024-03-11,5,,,,False
Le Treut,Audio guide sur smartphone uniquement ... comment font les personnes qui n'en disposent pas ?,2024-03-11,4,,Helpful,family,True
Vincenzo,Eccezionale Sempre in fase di completamento e con i lavori ancora parzialmente finiti,2024-03-11,5,Italy,Helpful,a partner or spouse,True
david,Difficile de trouver le bon accès et impossible de trouver audio guide,2024-03-11,1,France,Helpful,a partner or spouse,True
Alberto,Journée pluie et vent donc accès aux tours...fermé. La crypte était également fermée aux visiteurs raison : messe privée. Beaucoup de visiteurs dans la nef et au musée. Très déçus 😞,2024-03-11,1,Spain,Helpful,a partner or spouse,True
Roland,Som sevärdhet hamnar denna på min 10 i topp lista.,2024-03-11,5,Sweden,Helpful,solo,True
Giovanni,There are no comments available for this review,2024-03-11,5,Italy,,family,False
Attila,There are no comments available for this review,2024-03-11,5,Hungary,,family,False
Anonymous,There are no comments available for this review,2024-03-11,3,,,,False
Anonymous,There are no comments available for this review,2024-03-11,5,,,,False
Kaspars,There are no comments available for this review,2024-03-11,2,Latvia,,friends,False
Anonymous,There are no comments available for this review,2024-03-11,1,,,,False
sandra,Hallucinant,2024-03-11,5,France,Helpful,friends,True
Ileana Marthe,"Nous n'avons pu profiter de l'application ""audio guide"". Nous étions habitués aux audio guides matériels comme les écouteurs. C'est compréhensible, l'affluence rend nécessaire cette adaptation technique.",2024-03-11,5,France,Helpful,a partner or spouse,True
cinzia,There are no comments available for this review,2024-03-11,4,Italy,,family,False
Martina,"Un'esperienza fantastica, l'audioguida vale tutti i soldi spesi e molto interessante anche il museo alla fine della visita!",2024-03-10,5,Italy,Helpful,a partner or spouse,True
Birgit,There are no comments available for this review,2024-03-10,5,,,a pet,False
Salvina,There are no comments available for this review,2024-03-10,5,Italy,,,False
Karen,Excellent experience. Really enjoyed it. Good value for money. Tourist information excellent.,2024-03-10,5,Spain,Helpful,a partner or spouse,False
Adrián,There are no comments available for this review,2024-03-10,5,Slovakia,,family,False
JENNY,Trop de monde laissant peu de place pour l'observation de ce monument exceptionnel,2024-03-10,4,France,Helpful,family,True
Anonymous,There are no comments available for this review,2024-03-10,3,,,,False
Géraldine,"It was too crowed to enjoy the visit even if we went early. Also, every single things is extra.",2024-03-10,3,France,Helpful,family,False
Laurence,"Incroyable, magnifique J'étais réticente de la visiter mais je ne regrette vraiment pas. Les explications sont claires et intéressantes. Je le conseille vivement",2024-03-10,5,France,Helpful,friends,True
Dewan,There are no comments available for this review,2024-03-10,5,Spain,,solo,False
Mustapha,Intéressant dans l'ensemble. Manque de communication avec les visiteurs,2024-03-10,5,Morocco,Helpful,solo,True
Trandafira,There are no comments available for this review,2024-03-09,5,Romania,,family,False
Thomas,"Der Innenraum der Sagrada Familia war überwältigend gerad Kurz vor dem Sonnenuntergang waren die Farben Überwältigend. Einzig das App zum herunterladen war etwas Mühsam, extrem Lahmes WiFi Vor der Kirche.",2024-03-09,5,Switzerland,Helpful,solo,True
Marie,"Sagrada Família je prostě úžasná. Nemohla jsem katedrálu prostě opustit. Zírala jsem na to dílo Gaudího (možná i s otevřenou pusou úžasem), které je geniální do posledních detailů, ce se týká rozměrů, barev a příběhů. Vydržela bych se na to dívat do nekonečna!!! Gaudí je v mých očích ojedinělým géniem.",2024-03-09,5,Germany,Helpful,solo,True
Christine,"Sollte auf keiner Agenda fehlen, wenn man Barcelona besucht. Ein tolles Erlebnis.",2024-03-09,5,Germany,Helpful,friends,True
yannick,Des difficultés pour télécharger l’audio guide,2024-03-09,4,France,Helpful,a partner or spouse,True
Richard,"We booked the Sagrada Familia with audio guide. The cathedral is stunning both outside and in and is a must when you visit Barcelona. What was disappointing was the audio guide arrangement. We were expecting to be handed a device at the entrance with earphones. Instead, you had to download an app and enter some personal details which included your credit card number (even though it was emphasised this would not be used). I did not have my Bluetooth headphones with me so even if I had been prepared to complete the installation instructions, I would not have been able to listen to the audio commentary. There was no one around to ask if any alternatives were available.",2024-03-09,4,United Kingdom,Helpful,friends,False
Anonymous,There are no comments available for this review,2024-03-09,5,,,family,False
Anonymous,There are no comments available for this review,2024-03-09,3,,,,False
Anonymous,There are no comments available for this review,2024-03-08,5,,,,False
Rodney,There are no comments available for this review,2024-03-08,5,Australia,,a partner or spouse,False
Carole,There are no comments available for this review,2024-03-08,5,France,,family,False
Anonymous,It was really busy...,2024-03-08,5,,Helpful,solo,False
Anonymous,There are no comments available for this review,2024-03-08,5,,,,False
Anonymous,"Захоплюючий дух, храм! Рекомендую для відвідування)",2024-03-08,5,,Helpful,family,True
Kari,There are no comments available for this review,2024-03-08,5,Finland,,solo,False
Yuliia,There are no comments available for this review,2024-03-08,4,,,,False
Anonymous,There are no comments available for this review,2024-03-08,5,,,solo,False
Ignacio,There are no comments available for this review,2024-03-08,4,United States,,solo,False
Hani,Unbelievable and truly amazing….Superb experience overall. A MUST see for anyone visiting Barcelona.,2024-03-07,5,Canada,Helpful,a partner or spouse,False
Sabine,"Un seul mot ""grandiose""",2024-03-07,5,Belgium,Helpful,family,True
Monica,There are no comments available for this review,2024-03-07,5,Romania,,friends,False
Sabourin,There are no comments available for this review,2024-03-07,5,Belgium,,,False
arlette,Très bien,2024-03-07,5,France,Helpful,solo,True
Janine,There are no comments available for this review,2024-03-07,5,United Kingdom,,a partner or spouse,False
Andrei,There are no comments available for this review,2024-03-07,5,Cyprus,,a partner or spouse,False
Patrycja,There are no comments available for this review,2024-03-07,4,Poland,,a partner or spouse,False
Hayley,"Great to see the progress on this amazing building. Beautiful, really beautiful. Easy to access. The only thing to let it down a bit was the English version of the audio guide. Terrible delivery of the information - The voice was really annoying! But otherwise a terrific experience 😀",2024-03-06,4,,Helpful,solo,False
mohamed ali,There are no comments available for this review,2024-03-06,4,Morocco,,family,False
Guilherme,There are no comments available for this review,2024-03-06,3,Brazil,,a partner or spouse,False
Agnieszka,Very beautiful place! Very helpfull Staff it's worth to see you:)),2024-03-06,5,Poland,Helpful,friends,True
Anastasia,There are no comments available for this review,2024-03-06,4,France,,family,False
Eveline,There are no comments available for this review,2024-03-06,5,Portugal,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-03-06,4,,,,False
Silvia,Sollte man gesehen haben! Sagrada Familia ist innen mindestens genauso beeindruckend wie von außen,2024-03-06,5,Austria,Helpful,a partner or spouse,True
Katell,There are no comments available for this review,2024-03-06,5,France,,family,False
Hannu,There are no comments available for this review,2024-03-06,5,Finland,,a partner or spouse,False
Rafael Eduardo,There are no comments available for this review,2024-03-06,5,Venezuela,,solo,False
Anonymous,There are no comments available for this review,2024-03-06,5,,,,False
Jean,There are no comments available for this review,2024-03-05,5,United Kingdom,,friends,False
Ingrid,"It was a bit confusing listening to the audio and paying attention to all the happenings, but it's a must-see, fantastic church, and very special. I would like to go again for sure.",2024-03-05,4,Denmark,Helpful,family,False
Zaslavska,There are no comments available for this review,2024-03-05,5,Greece,,friends,False
Carina,"bijzonder mooi en indrukwekkend. zeker ook door de audio tour. helaas heb ik de benedenverdieping niet gezien, zag niet hoe ik daar kon komen. ook het museum is een aanraden.",2024-03-05,5,Netherlands,Helpful,solo,True
Maryse,impossible d’utiliser l’audioguide,2024-03-05,3,Spain,Helpful,family,True
Emma,There are no comments available for this review,2024-03-05,5,Italy,,a partner or spouse,False
Anonymous,Beautiful! Would highly recommend everyone to go inside. Plan ahead to get tickets.,2024-03-05,5,,Helpful,a partner or spouse,False
Gregory,Une expérience a vivre,2024-03-05,5,France,Helpful,family,True
Benjamin,There are no comments available for this review,2024-03-05,5,Belgium,,a partner or spouse,False
Domenico,There are no comments available for this review,2024-03-05,4,Italy,,a partner or spouse,False
Magdalena,There are no comments available for this review,2024-03-05,5,Spain,,family,False
Kevin,非常棒的景点，门票只在线出售，要提前预定，因为人多。Booking价格也不比官网便宜。想登顶的话最好买套票含登顶电梯费用，否则到现场是无法单独增加登顶项目。重新买只能买含门票的套票。,2024-03-05,5,Germany,Helpful,family,True
Bruno,L’effetto di quando si entra e’ WOW!,2024-03-05,5,Italy,Helpful,a partner or spouse,True
Jacek,"Koniecznie trzeba zobaczyć aczkolwiek dostać się nie jest łatwo. Koniecznie zarezerwować wejście (kupić bilety) z dużym wyprzedzeniem. Wejście jak na lotnisko z prześwetlaniem bagażu, zdejmowaniem butów, pasków itp.",2024-03-05,3,Poland,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2024-03-04,4,,,friends,False
Anonymous,There are no comments available for this review,2024-03-04,5,,,a partner or spouse,False
jean-baptiste,There are no comments available for this review,2024-03-04,5,,,family,False
Luis Javier,There are no comments available for this review,2024-03-04,5,Spain,,family,False
SERGE,Pas de place pour la porte de la nativité,2024-03-04,5,France,Helpful,family,True
ANETA,There are no comments available for this review,2024-03-04,5,Poland,,solo,False
Yvonne,"We had the earliest available entry time slot, resulting in an almost empty Sagrada Familia. After our entry it got more crowded by the minute. Wonderful place to visit.",2024-03-04,5,Netherlands,Helpful,family,False
Meng,There are no comments available for this review,2024-03-04,3,Spain,,solo,False
Oksana,There are no comments available for this review,2024-03-03,5,Ukraine,,family,False
Tomasz,There are no comments available for this review,2024-03-03,5,Sweden,,a partner or spouse,False
Paola,There are no comments available for this review,2024-03-03,5,Italy,,family,False
Anonymous,There are no comments available for this review,2024-03-03,4,,,,False
Monika,There are no comments available for this review,2024-03-03,5,Slovakia,,a partner or spouse,False
Dana Alexandra,Molto interessante. Sicuramente da vedere !,2024-03-03,5,Italy,Helpful,friends,True
Roberta,"Esperienza molto positiva che ci ha permesso di ammirare questo capolavoro in autonomia con audioguida sul telefonino. Servizio efficiente, no file e no attese . Lo rifarei sicuramente",2024-03-03,5,Spain,Helpful,friends,True
Anonymous,There are no comments available for this review,2024-03-02,4,,,a partner or spouse,False
fulvia,"Tutto ok, audio guida utilissima, sito incredibile",2024-03-02,5,Italy,Helpful,colleagues,True
Julie,Mind blowing! The minute you arrive the sheer size of the structure is amazing. Inside was even more impressive. The audio guide was well worth it and walked you through all the details behind what we could see.,2024-03-02,5,New Zealand,Helpful,a partner or spouse,False
Arlette,Ce lieux est magnifique,2024-03-02,5,France,Helpful,a partner or spouse,True
Christina,Sagrada Familia is out of this world,2024-03-02,5,Greece,Helpful,friends,True
Henriette,Ik ben zo stom geweest om de boeking hiervoor op de 25e te maken terwijl het deze week is dat ik in Spanje ben kan ik het nog omwisselen?,2024-03-01,1,Netherlands,Helpful,family,True
Alessandro,There are no comments available for this review,2024-03-01,5,,,family,False
Philippe,"Le billet d'entrée de 17h15 est à éviter absolument car la Sagrada Familia ferme à 18h. Résultat, on était à peine entrés qu'on avait une notification nous disant de nous préparer à bientôt quitter les lieux !!! De plus, je n'ai pas aimé devoir télécharger l'application pour bénéficier de l'audio-guide.",2024-03-01,1,France,Helpful,a partner or spouse,True
Bernadette,Parfait,2024-03-01,5,France,Helpful,friends,True
Anonymous,There are no comments available for this review,2024-03-01,5,,,,False
Elitsa,Заслужава си да се види.,2024-03-01,5,Bulgaria,Helpful,a partner or spouse,True
Axel,There are no comments available for this review,2024-03-01,5,Germany,,colleagues,False
Anonymous,une experience incroyable à faire absolument,2024-03-01,5,,Helpful,family,True
Anonymous,There are no comments available for this review,2024-03-01,5,,,,False
Elma,There are no comments available for this review,2024-03-01,5,Slovenia,,family,False
Anonymous,"I had trouble initially because I did not have data, only wifi access to my tickets. To access the tickets I had to take my phone off airplane mode incurring a $15/day charge. As for the actual tour, I found some stations difficult to see what part the speaker was talking about. It would be helpful to have a diagram with a circle indicating what section the speaker was talking about! All in all it is a spectacular site that can be seen throughout barcelonas landscape. It’s a must see for all!",2024-03-01,5,,Helpful,friends,False
Mohammed,Honestly this business to recollect money no think about customer I don’t expect that but happened with me and my friend and all customers I m so sorry Sagrada familia is wonderful but the manager think only about money,2024-02-29,1,United Kingdom,Helpful,friends,False
Anonymous,There are no comments available for this review,2024-02-29,5,,,,False
Barbara,There are no comments available for this review,2024-02-29,5,Poland,,family,False
Anonymous,"Clearly, it is a piece of art, and the work is still ongoing, but maybe I was expecting to experience more within this ticket price as we could only visit the ground floor and they have a separate price to go up which would make it quite expensive. It wasn't value for money.",2024-02-29,3,,Helpful,family,False
Federica,"Tappa fondamentale per chi visita la città, splendida, maestosa...l'esperienza assolutamente bellissima.",2024-02-29,5,Italy,Helpful,friends,True
JEAN MARIE,Agréablement surpris. C'est hors du commun !,2024-02-29,4,Belgium,Helpful,family,True
Kofoed,Bra att gå runt och lyssna på info om kyrkan. Tag med hörlurar!,2024-02-29,5,Sweden,Helpful,a partner or spouse,True
Frédéric,There are no comments available for this review,2024-02-29,5,France,,family,False
Valerie,There are no comments available for this review,2024-02-29,5,France,,a partner or spouse,False
stephanie,A voir Beaucoup de monde mais très chouette,2024-02-29,5,France,Helpful,family,True
Rafal,Miejsce zapierające dech w piersiach. Dostępny przewodnik audio w języku polskim.,2024-02-28,5,Spain,Helpful,friends,True
ROLLINGER,There are no comments available for this review,2024-02-28,5,France,,a partner or spouse,False
AUDE,dommage qu'il faille devoir prendre un billet complémentaire (10€/pers) pour monter sur une des tours ! Monument incroyable !,2024-02-28,5,France,Helpful,family,True
Iordan,There are no comments available for this review,2024-02-28,5,Romania,,a partner or spouse,False
Klajdi,There are no comments available for this review,2024-02-28,5,Italy,,friends,False
venina,There are no comments available for this review,2024-02-28,4,,,a partner or spouse,False
Anonymous,Indrukwekkend en zeker de moeite waard om binnen te kijken.,2024-02-28,5,,Helpful,family,True
Anonymous,There are no comments available for this review,2024-02-28,4,,,,False
Anonymous,There are no comments available for this review,2024-02-28,3,,,family,False
Irina,There are no comments available for this review,2024-02-28,3,Germany,,friends,False
Anonymous,There are no comments available for this review,2024-02-28,5,,,,False
Anonymous,There are no comments available for this review,2024-02-28,5,,,,False
Anonymous,There are no comments available for this review,2024-02-27,3,,,,False
Raphaela,"Die Besichtigung war sehr interessant und ergreifend, der Ausblick von einem der Türme sehr beeindruckend. Leider funktionierte der Audioguide erst beim Verlassen des Geländes, war aber für uns kein Problem, da wir uns vorher ausreichend informiert hatten.",2024-02-27,5,Germany,Helpful,a partner or spouse,True
María Camila,Excelente. En booking la reserva de audioguia sale más económica y hay disponibilidad más rápido. Compre solo con un día de anticipo,2024-02-27,5,Colombia,Helpful,solo,True
Anonymous,There are no comments available for this review,2024-02-27,5,,,,False
Jacek,"Nie wiedziałem, że Booking.com ma dodatkową pulę biletów na wejście. Na oficjalnej stronie La Sagrada Familia już nie dostałem biletów na dni naszego pobytu. I wtedy dostałem maila z Booking.com - aż się zdziwiłem: proponowano mi zwiedzanie katedry właśnie w te dni. Nie wierzyłem, ale kliknąłem i... kupiłem je na wybrany termin i godzinę!!! Polecam!!! :)",2024-02-27,5,Poland,Helpful,a partner or spouse,True
Karen,Truly awe inspiring. Restful and spiritual,2024-02-27,5,United Kingdom,Helpful,solo,False
Scanda,There are no comments available for this review,2024-02-27,5,Mexico,,solo,False
Anonymous,There are no comments available for this review,2024-02-27,5,,,,False
Sabine,There are no comments available for this review,2024-02-27,5,Austria,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-02-27,5,,,a partner or spouse,False
Carla,Da vedere assolutamente,2024-02-27,5,Italy,Helpful,friends,True
vanessa,acheté sur booking est trop cher :(,2024-02-27,2,France,Helpful,family,True
Anonymous,There are no comments available for this review,2024-02-27,2,,,,False
Ka,There are no comments available for this review,2024-02-27,4,Indonesia,,family,False
Anonymous,There are no comments available for this review,2024-02-27,4,,,family,False
Philippe,"C'était ma seconde visite de la Sagrada familia. Je n'ai pas aimé, cette fois, de devoir télécharger l'application pour bénéficier de l'audio guide. Je n'ai pas aimé non plus de prendre un billet sur le dernier créneau horaire à 17:15 et de devoir quitter les lieux à 18:00 parce que ça fermait",2024-02-26,3,France,Helpful,a partner or spouse,True
Anonymous,Robi wrażenie. Niesamowita budowla.,2024-02-26,5,,Helpful,friends,True
Anonymous,There are no comments available for this review,2024-02-26,5,,,,False
Piotr,There are no comments available for this review,2024-02-26,5,United Kingdom,,a partner or spouse,False
gilles,"Le prix élevé a failli nous faire abandonner. Mais voir la sagra une fois dans sa vie, on y est allé. Agréablement surpris, c'est superbe, d'une beauté et d'une prouesse architecturale hors normes. A voir absolument une fois.",2024-02-26,5,France,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2024-02-26,4,,,,False
Marie,There are no comments available for this review,2024-02-25,5,Czech Republic,,friends,False
Tímea,"Gyönyörű, ha Barcelonában jársz mindenképpen érdemes megnézni.",2024-02-25,5,,Helpful,friends,True
Wil,There are no comments available for this review,2024-02-25,5,United States,,family,False
Зорница,There are no comments available for this review,2024-02-25,5,Bulgaria,,family,False
Anonymous,À visiter absolument. Lieu unique,2024-02-25,5,,Helpful,a partner or spouse,True
Stefania,There are no comments available for this review,2024-02-25,5,Romania,,solo,False
Romaine,There are no comments available for this review,2024-02-25,5,Netherlands,,family,False
Aurore,"Certes c’est un lieu touristique incontournable, mais le billet d’entrée est extrêmement cher. Le système de sécurité à l’entrée est quelque peu exagéré. Autrement, on apprécie vraiment les singularités architecturales et la beauté du lieu. La lumière est extraordinaire à l’intérieur.",2024-02-25,4,France,Helpful,family,True
Denys,There are no comments available for this review,2024-02-25,5,Czech Republic,,family,False
Irina,There are no comments available for this review,2024-02-25,5,Romania,,family,False
Larry,There are no comments available for this review,2024-02-25,5,Canada,,a partner or spouse,False
PASCALE,There are no comments available for this review,2024-02-25,3,France,,,False
Anonymous,There are no comments available for this review,2024-02-25,4,,,,False
Anonymous,There are no comments available for this review,2024-02-25,4,,,a partner or spouse,False
Alexandra,There are no comments available for this review,2024-02-25,5,United Kingdom,,friends,False
isabelle,There are no comments available for this review,2024-02-25,5,France,,family,False
Anonymous,"Určitě stojí za návštěvu.Doporičiji přijít trochu v předstihu před objednaným časem, dlouhé fronty.",2024-02-25,5,,Helpful,friends,True
Liliana,There are no comments available for this review,2024-02-25,5,Spain,,a partner or spouse,False
Domenico,There are no comments available for this review,2024-02-25,4,Italy,,family,False
石,There are no comments available for this review,2024-02-25,5,,,a partner or spouse,False
Gosia,Fantastisch!,2024-02-24,5,Netherlands,Helpful,family,True
Karina,"Es imponente , hermosa por donde se mire . Y todo para ver semejante maravilla está perfectamente organizo",2024-02-24,5,Spain,Helpful,family,True
Schiffner,"Senioren sollten den Ausweis dabei haben, wenn zu die ermäßigte Eintrittskarte online erworben haben, wird beim Einlass kontrolliert",2024-02-24,5,Germany,Helpful,a partner or spouse,True
Jean Paul,There are no comments available for this review,2024-02-24,5,France,,family,False
Baerbel,There are no comments available for this review,2024-02-24,5,Germany,,a partner or spouse,False
Elly,There are no comments available for this review,2024-02-24,5,Netherlands,,a partner or spouse,False
Olga,There are no comments available for this review,2024-02-24,5,Poland,,,False
Zuzana,There are no comments available for this review,2024-02-24,5,Czech Republic,,family,False
Collins,Incroyable,2024-02-24,5,France,Helpful,solo,True
Jan,There are no comments available for this review,2024-02-24,5,Spain,,family,False
TIANYU,It’s a fantastic experience to visit here.,2024-02-24,5,China,Helpful,family,True
patrice,Parfait comme visite,2024-02-24,5,France,Helpful,friends,True
Davide,Bellixima,2024-02-24,5,Italy,Helpful,a partner or spouse,True
Christine,Très pratique et facile à installer et utiliser,2024-02-24,5,France,Helpful,solo,True
Hajrulla,There are no comments available for this review,2024-02-24,5,Albania,,family,False
Daniela,"Zu viele Leute, leider nur dem Hauptteil besichtigt , preis- Leistung nicht okay",2024-02-24,3,Austria,Helpful,family,True
Bela,There are no comments available for this review,2024-02-24,5,Hungary,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-02-24,5,,,friends,False
Anonymous,There are no comments available for this review,2024-02-24,4,,,,False
JENSEN,There are no comments available for this review,2024-02-24,5,France,,friends,False
James,There are no comments available for this review,2024-02-23,1,United States,,a partner or spouse,False
Aguero,"The cathedral is awe-inspiring on the skyline of the city. When i first saw it up close my first thought was that the architecture was bonkers. However, there was an audioguide included with the tickets and the explanation of the inspiration and meaning of each part of the building was fabulous, so enjoyable. Timed entry means queues and crowding are not too bad. Recommend booking tickets as much in advance as possible - we were here off peak in Feb and tickets were sold out on the official website 48 hours before we wanted to visit. Luckily booking dot com had some available",2024-02-23,5,United Kingdom,Helpful,family,False
Helena Rodrigues,There are no comments available for this review,2024-02-23,5,,,a partner or spouse,False
Nathalie,Grandiose!!! Magnifique!!! Quel génie ce Gaudi! A voir absolument.,2024-02-23,5,France,Helpful,family,True
Anonymous,There are no comments available for this review,2024-02-23,5,,,family,False
Vincent,There are no comments available for this review,2024-02-23,5,France,,family,False
JACQUES,Visite incontournable de ce chef-d'œuvre de Gaudi,2024-02-23,5,France,Helpful,a partner or spouse,True
Catia,There are no comments available for this review,2024-02-23,4,Portugal,,a partner or spouse,False
Ian,Disappointed that the ticket offered did not cover visits to tower or to crypt. More notifications required about this.,2024-02-23,3,United Kingdom,Helpful,solo,False
Fabrice,Trop cher pour ce que l on visite. A voir,2024-02-23,3,France,Helpful,family,True
caroline,There are no comments available for this review,2024-02-23,4,France,,friends,False
Efstathios,There are no comments available for this review,2024-02-23,5,Greece,,a partner or spouse,False
