Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate
Pierre-Martin,There are no comments available for this review,2024-03-10,3,Canada,,solo,False
katie,Could not take the cruise because the river was too high. I want a refund. I was not very happy about that. Booking.com owes me money.,2024-03-10,1,United States,Helpful,friends,False
zouhair,There are no comments available for this review,2024-03-09,2,France,,family,False
Ana,There are no comments available for this review,2024-03-09,5,France,,family,False
Anonymous,There are no comments available for this review,2024-03-09,1,,,,False
Anonymous,There are no comments available for this review,2024-03-09,1,,,,False
david,L’info que la croisière était écourtée due au niveau de l’eau n’a été donnée que qd nous étions à l’intérieur… Le distributeur de café m’a compté 4x5€ pour deux capuchino… Pas top donc,2024-03-08,1,Belgium,Helpful,family,True
Luca,"Esperienza fantastica. Offre la possibilità di ammirare i principali punti di interesse a bordo di un battello. La guida spiegherà brevemente cosa si sta ammirando in francese, spagnolo e inglese.",2024-03-08,5,Italy,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2024-03-07,1,,,,False
Leoniz,Não houve o passeio por conta da cheia do Senna.. até ai tudo bem. O problema é que não estou conseguindo reembolso.,2024-03-07,1,Brazil,Helpful,solo,True
Marina,"Tolle Bootsfahrt! Sehr angenehm und entspannend. Sehr zu empfehlen! Trotz dem, dass es Unterschlüpfe (sprich 2 Etagen) gibt, ist diese Bootstour bei Möglichkeit lieber für gutes Wetter zu empfehlen. Getränke und Toiletten sind auch vorhanden. Lieben Dank an die wundervolle Crew!",2024-03-07,4,Germany,Helpful,family,True
Pierre-Martin,"Je n'ai pas été prévenu de l'annulation des croisières sur la Seine, fermées pour cause de crue. Je me suis présentée en personne pour rien. Et maintenant, je me bats pour me faire rembourser.",2024-03-07,1,Canada,Helpful,solo,True
Anonymous,There are no comments available for this review,2024-03-06,1,,,,False
Jean Christophe,There are no comments available for this review,2024-03-05,4,France,,family,False
Rita,There are no comments available for this review,2024-03-05,5,Lithuania,,a partner or spouse,False
Josephine,There are no comments available for this review,2024-03-05,4,Belgium,,family,False
HOSENI,There are no comments available for this review,2024-03-05,5,Ireland,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-03-05,2,,,,False
Anonymous,There are no comments available for this review,2024-03-04,5,,,,False
emanuele,There are no comments available for this review,2024-03-04,4,Italy,,family,False
Sian,There are no comments available for this review,2024-03-04,4,,,friends,False
Anonymous,There are no comments available for this review,2024-03-04,5,,,,False
Shelley,Brilliant river cruise Only bad point was some of the equipment didn’t work but we still enjoyed it,2024-03-04,5,United Kingdom,Helpful,family,False
DONGJI,没被惊艳到！,2024-03-04,2,France,Helpful,solo,True
Anonymous,"La croisière touristique à travers Paris était divertissante, nous étions venues pour le créneau de 21:00h la croisière en elle même était très bien le toit était couvert car il pleuvait mais petit bémol sur l’équipage qui n’est pas très accueillant. Le lieu de rencontre était très facile d’accès la vue sur était magnifique surtout sur la tour Effeil, je vous conseille de la faire lors d’une nuit plutôt chaude.",2024-03-03,4,,Helpful,family,True
Lilia,"Demasiado tempo espera, para pré compra de bilhetes",2024-03-03,5,Portugal,Helpful,a partner or spouse,True
Pierre,There are no comments available for this review,2024-03-02,5,France,,family,False
Corinne,"Aucune visibilité sur les lieux touristiques,les places sur le bateau en bordure de vitre étaient toutes occupées,ils rentabilisent de trop!",2024-03-02,1,France,Helpful,friends,True
Anonymous,There are no comments available for this review,2024-03-02,5,,,,False
Mary,Very enjoyable trip. Nice and warm in the boat and the staff were lovely and very helpful. Would definitely recommend.,2024-03-02,5,United Kingdom,Helpful,friends,False
Danielle,There are no comments available for this review,2024-03-02,3,United Kingdom,,a partner or spouse,False
Anonymous,"Les audio guides ne fonctionnaient pas. A cause de la crue de la Seine on ne pouvait pas passer sous les ponts pour accéder à l’île de la Cité , ce que je peux comprendre, mais on aurait pu nous prévenir avant le départ !",2024-03-02,2,,Helpful,family,True
Magali,There are no comments available for this review,2024-03-01,4,France,,family,False
Jing,There are no comments available for this review,2024-02-29,5,Netherlands,,a partner or spouse,False
Giannis,There are no comments available for this review,2024-02-29,5,Greece,,a partner or spouse,False
Mickael,There are no comments available for this review,2024-02-27,3,France,,family,False
Jocelyne,Promenade d 1h sur la Seine bien sympathique pour reposer les jambes 😀. Les explications sont claires et instructives. A faire sans hésiter,2024-02-27,4,France,Helpful,a partner or spouse,True
Osman Selçuk,"Güzel bir tur, fakat Paris seyahatinizin ilk günü planlarsaniz daha keyifli olacaktır. Şehri gezmeden önce bütün ünlü yapıları önce nehirden görmek daha etkili olacaktır.",2024-02-27,5,Turkey,Helpful,a partner or spouse,True
Baltazar,There are no comments available for this review,2024-02-26,5,Portugal,,a partner or spouse,False
Georgiana-Andreea,"It should have been a lovely experience, but, unfortunatelly, we couldn't get to the end of the cruise because the access to Notre Dame was restricted, so our boat trip was shorter than planned. Overall, my husband and I enjoyed ourselves, although the services did not fully live up neither to our expectations, nor to the price we paid.",2024-02-26,4,Romania,Helpful,a partner or spouse,True
Estibaliz,There are no comments available for this review,2024-02-26,5,Spain,,a partner or spouse,False
Anonymous,Staff was rude and waited 2 hours due to delay.,2024-02-26,2,,Helpful,family,False
Pallab,There are no comments available for this review,2024-02-26,4,Bulgaria,,a partner or spouse,False
Hajrë,There are no comments available for this review,2024-02-26,5,United Kingdom,,family,False
George,There are no comments available for this review,2024-02-26,2,Greece,,a partner or spouse,False
Anonymous,O passeio foi muito giro apesar do tempo não estar muito bom! De resto foi tudo ótimo! O barco tem comodidades ótimas,2024-02-26,5,,Helpful,a partner or spouse,True
JAUME,There are no comments available for this review,2024-02-26,5,Spain,,a partner or spouse,False
Moreno,There are no comments available for this review,2024-02-25,4,,,family,False
MILA,Bellissima gita,2024-02-25,5,Italy,Helpful,a partner or spouse,True
Anonymous,This didn’t happen for us this weekend due to the river being too ‘high’ as described by the workers. I am hoping a refund can be arranged?,2024-02-25,1,,Helpful,friends,False
Anonymous,There are no comments available for this review,2024-02-25,5,,,,False
Kinga,There are no comments available for this review,2024-02-24,5,Poland,,a partner or spouse,False
Jesús Ignacio,Agradable paseo,2024-02-24,5,Spain,Helpful,family,True
Potre,There are no comments available for this review,2024-02-24,5,,,family,False
Marc-Kenson,It was a great tour. There was a movie-set right before the entrance that day which caused a little disruption in our plan. Recommended!,2024-02-24,4,United States,Helpful,family,False
Dragana,There are no comments available for this review,2024-02-24,5,Serbia,,family,False
Sladjana,There are no comments available for this review,2024-02-23,5,Cyprus,,family,False
Camacaro,Un muy buen sitio para pasar vacaciones elw ervucio increíble d parte de Alina y mathiu super amables te hacen sentir como en casa gracias y hasta pronto,2024-02-23,5,Spain,Helpful,friends,True
Maja,There are no comments available for this review,2024-02-23,5,Croatia,,family,False
Anonymous,There are no comments available for this review,2024-02-22,5,,,,False
Anonymous,There are no comments available for this review,2024-02-22,3,,,,False
kelly,There are no comments available for this review,2024-02-22,5,United Kingdom,,family,False
Simona,There are no comments available for this review,2024-02-22,5,Romania,,a partner or spouse,False
Klejsin,There are no comments available for this review,2024-02-22,5,France,,family,False
Giancarlo,There are no comments available for this review,2024-02-22,5,Italy,,a partner or spouse,False
Laurent,There are no comments available for this review,2024-02-22,5,France,,a partner or spouse,False
Wim,"Het is een heel mooie uitstap met de boot op de Seine. Feitelijk heb ik de voornaamste en bekendste gebouwen van Parijs gezien als men zulke boottocht doet. Heel goeie uitleg met mijn audio-guide. Men kon 7 talen kiezen. Tegenwoordig kan men met de smartphone alle commentaar beluisteren over de geschiedenis van Parijs. Zeker de moeite waard om met ""Bateaux Parisiens"" te varen op de Seine.",2024-02-21,5,Belgium,Helpful,solo,True
Anonymous,There are no comments available for this review,2024-02-21,4,,,,False
Luca,There are no comments available for this review,2024-02-21,5,Italy,,a partner or spouse,False
Łukasz,There are no comments available for this review,2024-02-21,5,Poland,,family,False
Patrick,"Expérience négative. Bateau prévu pour recevoir les passagers sur le toit (en fait inaccessible). Tout le monde est sorti pour se placer le long du bastingage, où il était pratiquement impossible de se mouvoir étant donné l'étroitesse. Prestations annoncées ne correspondant en rien à la réalité. A oublier rapidement.",2024-02-21,2,France,Helpful,family,True
Anonymous,There are no comments available for this review,2024-02-21,3,,,,False
Daniel,"Bring your own headphones! The boat trip itself was very pleasant and goes a far way down the river then doubles back, it was also easy to find and get to, there was lots of seating available as most people went on the roof (it was a dry day). However the on-board commentary system needs rework: the built in 'phone' receiver you can pull out produced no sound at all, I saw nobody else using it with any luck and they are only available inside, so nobody on the roof heard anything other than the very few points spoken over the overhead speakers. Instead I was only able to hear the full commentary using my own headphones which I plugged into the system, and even then I missed some bits of it as the audio cut-out now and then. Its a nice thing to do to get off the streets and learn some of the history but the kit needs fixing to make the experience work properly.",2024-02-20,3,United Kingdom,Helpful,solo,False
Victoria,There are no comments available for this review,2024-02-20,5,Spain,,a partner or spouse,False
Careen,There are no comments available for this review,2024-02-20,4,Germany,,a partner or spouse,False
miangaly,There are no comments available for this review,2024-02-20,5,France,,a partner or spouse,False
vargas,Muy bonita vista de varios lugares turísticos. Me tocó ver la torre encendida y muy padre experiencia,2024-02-19,5,,Helpful,a partner or spouse,True
Anabela,Adoramos o passeio.Foi melhor do que esperávamos.Recomendo.,2024-02-19,5,Portugal,Helpful,friends,True
Antonio,There are no comments available for this review,2024-02-19,5,Italy,,family,False
Jesus,"Excelente! es una elección que no te arrepentiras! este es estupendo, pero viajar en crucero por el sena es algo que jamas debes dejar de hacer..",2024-02-19,5,Spain,Helpful,a partner or spouse,True
Joanna,A fantastic way to see the city. Was really impressed with the boat and the ease in which to find the pontoon and to get onboard.,2024-02-19,5,United Kingdom,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-02-19,5,,,family,False
MOSTAFA,There are no comments available for this review,2024-02-19,4,Morocco,,solo,False
Rudi,There are no comments available for this review,2024-02-19,1,Belgium,,family,False
Almeleh,"The headphones were not working, it’s better to bring your own headphones",2024-02-19,3,,Helpful,family,False
Gleb,"Great cruise on the Seine, great value for money. The boats leave every 30-40 minutes, it's about 1-1.5h long trip. No food or drink served on board just vending machines. Biat has two deckes, the upper level is uncovered and is best when the weather is good.",2024-02-19,5,Ireland,Helpful,a partner or spouse,False
Anonymous,Beautiful views of some of the iconic attractions. We enjoyed it.,2024-02-18,4,,Helpful,friends,False
Ira,One of my favorite activities in Paris!!! Absolutely worth it!,2024-02-18,5,Canada,Helpful,family,False
Vera,There are no comments available for this review,2024-02-18,5,Luxembourg,,family,False
Anonymous,There are no comments available for this review,2024-02-18,4,,,,False
Brigita,There are no comments available for this review,2024-02-18,2,Slovenia,,a partner or spouse,False
Ilhame,There are no comments available for this review,2024-02-18,5,Spain,,a partner or spouse,False
John,C etait très jolie a voir surtout la nuit,2024-02-18,5,Belgium,Helpful,family,True
luis,Une très belle expérience pour découvrir les monuments et leurs histoires en quelques mots.,2024-02-18,4,France,Helpful,a partner or spouse,True
Anthony,"The embarking point was easy to find, they have more than one vessel, if you have to wait in poor weather the que is undercover, the vessel was heated and there are toilets, they have disabled access and toilets, they have vending machines for drinks, the tour covers the major tourist attractions near the siene and the narrative is bilingual, we would recommend and probably do again",2024-02-18,5,United Kingdom,Helpful,a partner or spouse,False
Mercedes,There are no comments available for this review,2024-02-18,5,Spain,,a partner or spouse,False
Luc,There are no comments available for this review,2024-02-17,4,France,,a partner or spouse,False
Tom,Very pleasant cruise in a fine day. Approx €16ea means around €80 for a family of 5 which is a lot. It is a full hour and you get to see the sights of Paris from the water. Family enjoyed it. Easy to get in board and find a seat. Top level fills up quickly. We went outside on lower deck which was just as enjoyable with great views.,2024-02-17,5,Ireland,Helpful,family,False
Anonymous,There are no comments available for this review,2024-02-17,5,,,,False
Peter,There are no comments available for this review,2024-02-17,4,Slovakia,,a partner or spouse,False
Albino,There are no comments available for this review,2024-02-16,5,Portugal,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-02-16,3,,,,False
Marian,There are no comments available for this review,2024-02-16,4,Estonia,,a partner or spouse,False
KIYINDOU,Molto piacevole è proprio un spettacolo,2024-02-16,5,Congo,Helpful,a partner or spouse,True
FREDY CAMILO,There are no comments available for this review,2024-02-16,5,,,family,False
Stuart,We arrived in good time for the 4pm boat but the boat arrived and left with at least 200 people in front of us in the queue. The queuing seemed rather chaotic. I could not stand for another hour and there was no information and so we did not know if we even get on board the 5pm boat or 6pm or 7pm. We left disappointed having spent money to do the cruise and got nothing in return. We had a wonderful time in Paris but the boat trip was definitely a bad experience.,2024-02-16,1,United Kingdom,Helpful,family,False
Amaia,There are no comments available for this review,2024-02-15,3,Spain,,,False
Anonymous,There are no comments available for this review,2024-02-15,5,,,,False
Anonymous,There are no comments available for this review,2024-02-15,3,,,,False
MªCeleste,"El recorrido no fue completo, aunque se pagó completo. Según dijeron, el río iba muy alto y no llegó a la catedral.",2024-02-15,3,,Helpful,a partner or spouse,True
Semir,There are no comments available for this review,2024-02-15,4,Turkey,,family,False
Anonymous,Kein Oberdeck offen. Schlechte Sicht durch stehende Passagiere.,2024-02-15,3,,Helpful,,True
PIERPAOLO,There are no comments available for this review,2024-02-14,3,Italy,,solo,False
Jana,"Leider war die Wartezeit sehr lang, über 1 Stunde, dann war der Wasserspiegel hoch, dadurch dürften nicht alle Sehenswürdigkeiten angefahren werden. Das erfuhr man natürlich erst auf dem Boot. Draußen könnte man nur stehen ( umherum, dadurch konnte man nur sehen was auf der einer Seite war, aber nicht was sich auf der anderen Seite befand). Drinnen waren genug Sitzplätze aber dann sah man kaum was . Ich empfehle Boot wo man auch auf dem Oberdeck sitzen kann sonst lohnt sich es überhaupt nicht. Fahrt dauerte auch keine Stunde, maximal 40 Minuten.",2024-02-14,2,Germany,Helpful,family,True
Lucchesi,There are no comments available for this review,2024-02-14,2,,,family,False
Danielle,Leuk tochtje. Veel te zien. Voor mijn kinderen duurde het uurtje net iets te lang.,2024-02-14,4,Netherlands,Helpful,family,True
Ronck,There are no comments available for this review,2024-02-13,5,Luxembourg,,family,False
Antonello,There are no comments available for this review,2024-02-13,4,Italy,,friends,False
Eric,"Bien, mais à faire quand il fait beau avec un soleil ! Autrement ce n’est pas agréable.",2024-02-12,3,Belgium,Helpful,a partner or spouse,True
Richard,Tout est bien organisé et pour ce tarif c’est un très bon aperçu de Paris.,2024-02-12,5,France,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2024-02-12,5,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-02-12,4,,,,False
Facchin,There are no comments available for this review,2024-02-12,5,,,a partner or spouse,False
Alba,Es muy placentero navegar por el Sena viendo los monumentos. Buena información con audios y tripulación amable y diligente con los pasajeros. Recomiendo por la noche que es precioso,2024-02-12,5,Spain,Helpful,solo,True
Alexandra,There are no comments available for this review,2024-02-11,4,Greece,,friends,False
Anonymous,There are no comments available for this review,2024-02-11,5,,,family,False
GENTIAN,There are no comments available for this review,2024-02-11,3,Iceland,,solo,False
Ricardo,There are no comments available for this review,2024-02-11,5,Portugal,,a partner or spouse,False
James,a very nice experience,2024-02-10,5,France,Helpful,solo,False
Anonymous,There are no comments available for this review,2024-02-10,4,,,a partner or spouse,False
ROSA,"Todo estuvo fantástico, muy recomendable",2024-02-10,5,Peru,Helpful,friends,True
ian,It is a pleasing way to glimpse some of the major attractions.,2024-02-09,4,Australia,Helpful,a partner or spouse,False
Ana,There are no comments available for this review,2024-02-09,5,Portugal,,friends,False
Vitalija,"Puikiai pasiplaukiojome, apžiūrėjome centrą kitu kampu. Buvo lengva rasti laivą.",2024-02-08,5,Lithuania,Helpful,a partner or spouse,True
Akuetey,There are no comments available for this review,2024-02-08,5,,,solo,False
Laura,There are no comments available for this review,2024-02-08,5,United States,,,False
André,There are no comments available for this review,2024-02-08,5,Brazil,,friends,False
Nuno,A não perder! Um ponto de vista diferente para os encantos de Paris,2024-02-08,5,Portugal,Helpful,family,True
VERONICA,Bellissima esperienza per completare il soggiorno a Parigi 🥰la consiglio a tutti 😉,2024-02-08,5,Italy,Helpful,a partner or spouse,True
Zdenka,The cruise was actually really great. It was really relaxing. I absolutely adore Paris no matter the time of year or season so this just added to my experience of it. The gentleman who spoke during our tour spoke very clearly. My and my friend actually complimented on the lovely tone of his voice it was great. So all and all super happy! Thank you for having us ❤️,2024-02-07,5,United Kingdom,Helpful,friends,False
Valeria,There are no comments available for this review,2024-02-07,5,Italy,,family,False
Georgiana,There are no comments available for this review,2024-02-06,5,Romania,,a partner or spouse,False
CLAUDIA NOEMI,No servía los dispositivos de audio guía - no wifi,2024-02-06,3,Mexico,Helpful,family,True
Raitis,There are no comments available for this review,2024-02-05,5,Latvia,,a partner or spouse,False
Marion,Es war ein schöner Ausflug. Wir haben interessante Eindrücke gesammelt. Die Fahrt war gut organisiert. Weiterempfehlung!,2024-02-05,5,Germany,Helpful,family,True
Jaime Enrique,Una experiencia muy bonita y única ya que visitar estos lugares es únicos.,2024-02-05,5,Spain,Helpful,family,True
Francisco José,There are no comments available for this review,2024-02-04,5,Spain,,friends,False
Val,"We loved it, great value for money! And it covered many landmarks, which was great as we had just 2 days in Paris and wanted to see as much as possible.",2024-02-04,5,Italy,Helpful,family,False
Anonymous,I loved it,2024-02-04,5,,Helpful,solo,False
Sofia,There are no comments available for this review,2024-02-04,5,Portugal,,family,False
Somia,I was absolutely brilliant and great experience,2024-02-04,5,,Helpful,family,False
BERNARDO,There are no comments available for this review,2024-02-04,4,Argentina,,family,False
Anonymous,There are no comments available for this review,2024-02-03,5,,,,False
Inês,There are no comments available for this review,2024-02-02,5,Portugal,,family,False
Szymon,There are no comments available for this review,2024-02-02,5,Poland,,family,False
Anonymous,There are no comments available for this review,2024-02-01,5,,,,False
Rocio,Amazing tour,2024-02-01,5,United Kingdom,Helpful,friends,False
Maddalena,"Non si vede granché durante questa crociera, anzi direi veramente poco. Non ne vale la pena.",2024-01-31,3,Italy,Helpful,solo,True
Ranya,There are no comments available for this review,2024-01-31,4,Morocco,,family,False
Anonymous,There are no comments available for this review,2024-01-30,5,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-01-30,5,,,,False
Anonymous,There are no comments available for this review,2024-01-30,5,,,,False
Daniela,There are no comments available for this review,2024-01-30,5,Italy,,solo,False
Ines,Super vraiment à faire incontournable,2024-01-30,5,France,Helpful,a partner or spouse,True
Stefano,There are no comments available for this review,2024-01-30,4,Italy,,a partner or spouse,False
Mehmet,There are no comments available for this review,2024-01-29,4,Turkey,,family,False
maria jose,There are no comments available for this review,2024-01-29,4,Spain,,a partner or spouse,False
david,Perfect trip for one hour,2024-01-29,5,Ireland,Helpful,a partner or spouse,False
Ali Fatih,There are no comments available for this review,2024-01-29,5,Turkey,,family,False
Lucrecia,There are no comments available for this review,2024-01-29,5,Spain,,family,False
Thiago,There are no comments available for this review,2024-01-29,5,Brazil,,a partner or spouse,False
Shriya,There are no comments available for this review,2024-01-29,3,Netherlands,,a partner or spouse,False
Alessandra,È stato bello e romantico ❤️ l’ho fatta di sera e la consiglio 😍,2024-01-29,5,Italy,Helpful,a partner or spouse,True
Olha,"Отличная экскурсия для ознакомления с основным достопримечательностями. Главное, не забыть отсканировать qr-код перед посадкой на тримаран, чтобы слушать аудиогида на удобном языке в момент круиза",2024-01-29,5,,Helpful,friends,True
Carlos,There are no comments available for this review,2024-01-29,5,Portugal,,a partner or spouse,False
Anthony,"Professional service, balconies to walk around the exterior of the boat, floor to ceiling windows for views of Paris from the boat from the Seine.",2024-01-29,4,United Kingdom,Helpful,a partner or spouse,False
Natalia,There are no comments available for this review,2024-01-29,4,Poland,,friends,False
Anonymous,There are no comments available for this review,2024-01-29,5,,,family,False
Anonymous,"My partner and I had an amazing time on this river cruise. The space in between passengers was perfect allowing everyone to feel comfortable and have a good view. 
It was nice learning about the different sights we came across. 
My favourite part was arriving back as the Eiffel Tower sparkled!",2024-01-29,5,,Helpful,,False
Brahim,There are no comments available for this review,2024-01-28,5,Switzerland,,friends,False
Dale,"Good to see the sights of Paris. However, the top of the boat was shut off and standing outside on the lower deck was ok, but couldn't hear the tour guide very well. All in all, it was ok for the price and time.",2024-01-28,4,United Kingdom,Helpful,a partner or spouse,False
MARIA ANGELES,No entiendo por qué. O nos dejaron subir a la parte descubierta. Cuando éramos mucha gente bajo. Eso limita a las vistas,2024-01-28,4,Spain,Helpful,family,True
Serge,Superbe ! A ne surtout pas rater !,2024-01-28,5,France,Helpful,a partner or spouse,True
Jose,There are no comments available for this review,2024-01-27,5,Spain,,a partner or spouse,False
Subanky,There are no comments available for this review,2024-01-25,5,United Kingdom,,a partner or spouse,False
cilie,No pude montarme estaba lloviendo,2024-01-25,1,Spain,Helpful,solo,True
Anonymous,There are no comments available for this review,2024-01-24,5,,,,False
Anonymous,There are no comments available for this review,2024-01-24,5,,,,False
Anonymous,There are no comments available for this review,2024-01-24,5,,,,False
Danilo,There are no comments available for this review,2024-01-23,4,Italy,,a partner or spouse,False
Burak,There are no comments available for this review,2024-01-22,5,Turkey,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-01-22,5,,,,False
Wiebke,There are no comments available for this review,2024-01-22,4,Germany,,a partner or spouse,False
Ragana,Es un viaje bonito tienes posibilidades de escuchar en mucho idiomas.tienes café en la magina cuando apetezca uno.esta muy bien,2024-01-22,5,,Helpful,family,True
Anonymous,There are no comments available for this review,2024-01-21,4,,,,False
Anonymous,Güzeldi,2024-01-21,5,,Helpful,solo,True
Anonymous,Les grands monuments moyennement visible.,2024-01-21,3,,Helpful,a partner or spouse,True
Karen Jicela,There are no comments available for this review,2024-01-21,5,Spain,,a partner or spouse,False
Sheyla,There are no comments available for this review,2024-01-21,5,United States,,family,False
Marina,"El crucero excelente,se los recomiendo ,tour por la ciudad y ves lo más característico de Paris en una hora",2024-01-20,5,United States,Helpful,friends,True
Anonymous,There are no comments available for this review,2024-01-20,2,,,a partner or spouse,False
marc,There are no comments available for this review,2024-01-20,5,Belgium,,a partner or spouse,False
Ranjana,There are no comments available for this review,2024-01-19,5,France,,family,False
Patiño,There are no comments available for this review,2024-01-18,5,,,family,False
Adrien,Very inclusive and educational,2024-01-17,4,United Kingdom,Helpful,a partner or spouse,False
Tetjána,There are no comments available for this review,2024-01-17,5,Czech Republic,,family,False
VIRGIL,There are no comments available for this review,2024-01-17,5,Romania,,family,False
Fei,Good experience. Limited window seats. Otherwise good view of all the important attractions,2024-01-16,4,Australia,Helpful,family,False
Anonymous,Sẽ chia sẻ cho bạn bè người thân,2024-01-16,5,,Helpful,family,True
Anonymous,"The actual sightseeing cruise was quite beautiful and pleasant, seeing all of the famous buildings in Paris with plenty of time to admire the scenery. Unfortunately, even though we booked tickets online, we still had to wait in an extremely long line and waited for at least over an hour (and I saw many other people in the same position as us, but because we could not return our tickets that we booked online, we all stuck it out). So, we recommend buying tickets there in person as we were all lumped together (regardless if you purchased tickets online or in person) into one line unless you are in a group of 15 people or more.",2024-01-16,4,,Helpful,family,False
Anonymous,There are no comments available for this review,2024-01-16,5,,,,False
Anonymous,There are no comments available for this review,2024-01-15,1,,,,False
Silviane,There are no comments available for this review,2024-01-15,1,France,,a partner or spouse,False
Anonymous,Asientos muy cómodos y con buenas vistas. Cuenta con baño. Durante el recorrido hay explicaciones en varios idiomas,2024-01-15,5,,Helpful,a partner or spouse,True
Eichstetter,"I loved the experience to see all the monuments and important places from the boat, it was nice and warm Inside, good and comfortable spaces.",2024-01-15,5,United States,Helpful,family,False
tracy,There are no comments available for this review,2024-01-15,5,Ireland,,family,False
Anonymous,There are no comments available for this review,2024-01-15,5,,,,False
Ayeah,There are no comments available for this review,2024-01-14,5,Ecuador,,a partner or spouse,False
Thanh Vu,There are no comments available for this review,2024-01-14,4,Switzerland,,family,False
Anonymous,There are no comments available for this review,2024-01-14,4,,,family,False
Dina,Il livello dell’acqua era alto e non abbiamo visto la parte storica. La visione non era soddisfacente e Les toilettes erano sporchissime .,2024-01-14,3,Italy,Helpful,friends,True
Lloyd,There are no comments available for this review,2024-01-14,5,Australia,,,False
Sara,There are no comments available for this review,2024-01-14,5,Italy,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-01-14,4,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-01-14,4,,,,False
Claudia,There are no comments available for this review,2024-01-14,5,Romania,,family,False
Michel,"croisière conforme à mes attentes et à celles de ma famille à part quelques écouteurs en panne. Et aussi croisière écourtée du fait du niveau élevé de la Seine, le bateau mouche n'ayant pas pu passer sous certains ponts",2024-01-14,4,France,Helpful,family,True
Estel,There are no comments available for this review,2024-01-14,5,Spain,,a partner or spouse,False
Anonymous,There are no comments available for this review,2024-01-13,5,,,,False
Sandra,There are no comments available for this review,2024-01-13,5,Spain,,family,False
ANASTASIIA,There are no comments available for this review,2024-01-12,5,Germany,,family,False
Valeria,"La crociera è iniziata un'ora dopo gli orari previsti (pubblicati nel loro sito) e abbiamo dovuto aspettare al freddo. Le audio guide non funzionavano correttamente, si sono spente e accese a intermittenza e abbiamo potuto ascoltare ben poco, se non nulla.",2024-01-12,2,,Helpful,a partner or spouse,True
